ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,REG_LIM_AD
"252027399647000010","252","027","399647","00","0010",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,76.00,TV ANTONIO DUNI,"24",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252027399647000009","252","027","399647","00","0009",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,73.00,TV ANTONIO DUNI,"30",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252027399639000018","252","027","399639","00","0018",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,76.00,TV TEOFILO VARGAS,"55",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252027399639000017","252","027","399639","00","0017",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,72.00,TV TEOFILO VARGAS,"61",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252027399639000015","252","027","399639","00","0015",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,78.00,TV TEOFILO VARGAS,"71",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252026399647000028","252","026","399647","00","0028",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,88.00,TV ANTONIO DUNI,"5",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252027399647000003","252","027","399647","00","0003",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,74.00,TV ANTONIO DUNI,"60",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399620000009","252","029","399620","00","0009",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",73.00,77.00,TV ANTONIO JUVENCIO,"30",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399620000008","252","029","399620","00","0008",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,79.00,TV ANTONIO JUVENCIO,"34",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399620000007","252","029","399620","00","0007",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",64.00,77.00,TV ANTONIO JUVENCIO,"40",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000026","252","029","399612","00","0026",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,71.00,TV DOMENICO ZANATA,"270",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000025","252","029","399612","00","0025",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,71.00,TV DOMENICO ZANATA,"264",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000024","252","029","399612","00","0024",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,76.00,TV DOMENICO ZANATA,"260",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000023","252","029","399612","00","0023",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",220.00,77.00,TV DOMENICO ZANATA,"254",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399620000002","252","029","399620","00","0002",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",170.00,77.00,TV ANTONIO JUVENCIO,"64",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399620000001","252","029","399620","00","0001",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,84.00,TV ANTONIO JUVENCIO,"70",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000028","252","029","399612","00","0028",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,79.00,TV DOMENICO ZANATA,"280",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000027","252","029","399612","00","0027",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,76.00,TV DOMENICO ZANATA,"274",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000018","252","029","399612","00","0018",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,74.00,TV DOMENICO ZANATA,"220",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000017","252","029","399612","00","0017",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,74.00,TV DOMENICO ZANATA,"224",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000016","252","029","399612","00","0016",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,78.00,TV DOMENICO ZANATA,"220",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252027399647000013","252","027","399647","00","0013",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,77.00,TV ANTONIO DUNI,"10",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252029399612000022","252","029","399612","00","0022",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,86.00,TV DOMENICO ZANATA,"250",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252036399663000017","252","036","399663","00","0017",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,75.00,TV AUGUSTO BARON,"95",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252036399663000016","252","036","399663","00","0016",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,82.00,TV AUGUSTO BARON,"91",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252036399663000015","252","036","399663","00","0015",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,76.00,TV AUGUSTO BARON,"85",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"252036399663000014","252","036","399663","00","0014",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",54.00,78.00,TV AUGUSTO BARON,"81",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"244014434051000009","244","014","434051","00","0009",SM,IGU,"1",S,S,ZC-ZEIS,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,125.00,ES IGUATEMI,"7290",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"152378740250000032","152","378","740250","00","0032",SM,SRA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",277.00,129.00,R MANUEL DA LUZ DRUMOND,"123",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"152378740250000031","152","378","740250","00","0031",SM,SRA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",243.00,129.00,R MANUEL DA LUZ DRUMOND,"132",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"152244228419000012","152","244","228419","00","0012",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",203.00,151.00,R FERNANDO DIAS PAIS,"675",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"164200446963000037","164","200","446963","00","0037",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,555.00,R PDE MATEUS DE AGUIAR,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"164200446963000038","164","200","446963","00","0038",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,555.00,R PDE MATEUS DE AGUIAR,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"164200446963000039","164","200","446963","00","0039",MB,JDA,"1",S,S,ZMA,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,555.00,R PDE MATEUS DE AGUIAR,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"171298140201000357","171","298","140201","00","0357",CL,CLM,"1",S,S,ZC,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,5223.00,ES DOS MIRANDAS,,R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"172386022357000008","172","386","022357","00","0008",JA,JAB,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,5336.00,AV ENG ARMANDO DE ARRUDA PEREIRA,,D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"159306761311000671","159","306","761311","00","0671",BT,VSO,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3672.00,R ALESSANDRO BIBIENA,,,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"166055060909000081","166","055","060909","00","0081",CL,CRE,"3",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2725.00,2438.00,R PAULINO VITAL DE MORAIS,"333",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"168169042811000056","168","169","042811","00","0056",MB,JDS,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",234.00,280.00,R THEREZA MAIA PINTO 149 E 153,"149",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"168169042811000057","168","169","042811","00","0057",MB,JDS,"1",S,S,ZEU,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",216.00,142.00,R THEREZA MAIA PINTO,"139",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"184037163392000224","184","037","163392","00","0224",CL,CRE,"5",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",430.00,276.00,AV CARLOS LACERDA,"3232",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"184037163392000225","184","037","163392","00","0225",CL,CRE,"3",S,S,ZEIS-1,"0",,,"0","0",S,ZM,"0",,,"0","0",QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",4720.00,10459.00,AV CARLOS LACERDA,"3076",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"184223781541000051","184","223","781541","00","0051",CL,CLM,"2",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",62.00,91.00,R CABECEIRAS DE BASTO,"682",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"184223781541000052","184","223","781541","00","0052",CL,CLM,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",59.00,63.00,R CABECEIRAS DE BASTO,"680",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"184223781541000053","184","223","781541","00","0053",CL,CLM,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",66.00,67.00,R CABECEIRAS DE BASTO,"678",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"091007047082000054","091","007","047082","00","0054",JA,JAB,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",854.00,1095.00,R FARJALLA KORAICHO,"101",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"091007047082000055","091","007","047082","00","0055",JA,JAB,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1049.00,1847.00,R FARJALLA KORAICHO,"138",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"091007164020000056","091","007","164020","00","0056",JA,JAB,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",295.00,367.00,R DAS PITOMBEIRAS,"82",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"095011737453000046","095","011","737453","00","0046",SO,CDU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",206.00,217.00,R FORTE GEORGE,"5",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"095011737453000047","095","011","737453","00","0047",SO,CDU,"1",S,S,ZMA,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",237.00,193.00,R FORTE GEORGE,"3",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"121103042641000155","121","103","042641","00","0155",SA,CGR,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",145.00,107.00,R CARIDA,"159",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"121103042641000157","121","103","042641","00","0157",SA,CGR,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",145.00,109.00,R CARIDA,"165",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"120042056065000295","120","042","056065","00","0295",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4287.00,AV CUPECE,"1877",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"120042341282000296","120","042","341282","00","0296",AD,CAD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4258.00,AV VER JOAO DE LUCA,"1790",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"258102380830000074","258","102","380830","00","0074",SO,GRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",225.00,262.00,R JOSE BARBOSA DE ARAUJO,"182",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"258102380830000075","258","102","380830","00","0075",SO,GRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"12",,,"0","0",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",267.00,222.00,R JOSE BARBOSA DE ARAUJO,"174",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"089278004200000106","089","278","004200","00","0106",JA,JAB,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",600.00,682.00,R AJURITIBA,"36",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"120037672068000039","120","037","672068","00","0039",AD,CAD,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,101.00,R JOAO GOMES BATISTA,"469",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"120037672068000040","120","037","672068","00","0040",AD,CAD,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,101.00,R JOAO GOMES BATISTA,"473",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"121050004138000049","121","050","004138","00","0049",SA,CGR,"2",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",549.00,614.00,R FIRMINO RODRIGUES DA SILVA,"26",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"173013742007000068","173","013","742007","00","0068",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",55.00,69.00,R FERDINANDO FRANTZ,"260",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"085001013340000305","085","001","013340","00","0305",SA,SAM,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",556.00,957.00,R ANDREA PAULINETTI,"241",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"086029196924000299","086","029","196924","00","0299",SA,CBE,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1368.00,R VIEIRA DE MORAIS,"79",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"087061110159000041","087","061","110159","00","0041",SA,SAM,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1509.00,543.00,R CAP JOSE INOCENCIO TAQUES ALVIM,"109",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"087140163759000043","087","140","163759","00","0043",SA,SAM,"2",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",441.00,997.00,R PIRES DE OLIVEIRA,"954",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"087223152048000041","087","223","152048","00","0041",SA,SAM,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",751.00,590.00,R CAP OTAVIO MACHADO 993 E 997,"993",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"089195051764000065","089","195","051764","00","0065",JA,JAB,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1727.00,1500.00,R RISHIN MATSUDA 345 E 351,"345",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"089502113964000043","089","502","113964","00","0043",VM,SAU,"1",S,S,ZCOR-2,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",389.00,293.00,R JURANDIR,"1515",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"090099158585000145","090","099","158585","00","0145",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",163.00,160.00,R PIERRE DE BERANGER,"55",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"090099158585000146","090","099","158585","00","0146",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",304.00,340.00,R PIERRE DE BERANGER,"61",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"090327628654000066","090","327","628654","00","0066",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",151.00,125.00,R ANTONIO DARIO MENEZES,"96",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"090327628654000067","090","327","628654","00","0067",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",151.00,125.00,R ANTONIO DARIO MENEZES - FUNDOS,"92",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
"103010737232000104","103","010","737232","00","0104",MB,JDS,"3",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,198.00,R OSVALDO PIRES DA SILVA,"419",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,SUL-SUDESTE
